SNPid NumAlleles DistanceinMb
rs9680547 2 NA
rs6518584 2 NA
rs7286924 2 NA
rs7285368 2 NA
rs7285519 2 NA
rs7287254 2 NA
rs10427656 2 NA
rs12167717 2 NA
rs10427889 2 NA
rs3788303 2 NA
rs1053001 2 NA
rs13164 2 NA
rs1052978 2 NA
rs11705143 2 NA
rs10372 2 NA
rs3747066 2 NA
rs3827287 2 NA
rs11704009 2 NA
rs3788304 2 NA
rs11704083 2 NA
rs13053155 2 NA
rs8139091 2 NA
rs12106549 2 NA
rs2904562 2 NA
rs6518585 2 NA
rs9754418 2 NA
rs9606169 2 NA
rs7284106 2 NA
rs1005132 2 NA
rs1005131 2 NA
rs737854 2 NA
rs7285948 2 NA
rs737853 2 NA
rs16984299 2 NA
rs7288061 2 NA
rs7288170 2 NA
rs13054371 2 NA
rs11913319 2 NA
rs1139793 2 NA
rs2239893 2 NA
rs3788305 2 NA
rs3788306 2 NA
rs2073751 2 NA
rs2073750 2 NA
rs9606171 2 NA
rs9606173 2 NA
rs1548357 2 NA
rs1015471 2 NA
rs3827289 2 NA
rs3804047 2 NA
rs3788310 2 NA
rs4819845 2 NA
rs5992493 2 NA
rs732262 2 NA
rs7289412 2 NA
rs3788314 2 NA
rs3788317 2 NA
rs9606174 2 NA
rs1858772 2 NA
rs9606176 2 NA
rs7410379 2 NA
rs1005873 2 NA
rs4597638 2 NA
rs16982755 2 NA
rs4819850 2 NA
rs756661 2 NA
rs10427871 2 NA
rs5748469 2 NA
rs1978058 2 NA
rs8141516 2 NA
rs8141691 2 NA
rs1012157 2 NA
rs7289747 2 NA
rs9306229 2 NA
rs5993874 2 NA
rs5993875 2 NA
rs7287604 2 NA
rs7290448 2 NA
rs9617850 2 NA
rs4485648 2 NA
rs9606186 2 NA
rs5746846 2 NA
rs10483103 2 NA
rs5746847 2 NA
rs9605030 2 NA
rs9605031 2 NA
rs8140265 2 NA
rs8137886 2 NA
rs9606188 2 NA
rs8137828 2 NA
rs6518590 2 NA
rs6518591 2 NA
rs11705619 2 NA
rs12172430 2 NA
rs2871047 2 NA
rs6518592 2 NA
rs9332315 2 NA
rs2020917 2 NA
rs737866 2 NA
rs933271 2 NA
rs1544325 2 NA
rs174674 2 NA
rs174675 2 NA
rs5993882 2 NA
rs5993883 2 NA
rs5992500 2 NA
rs740603 2 NA
rs4646312 2 NA
rs165656 2 NA
rs4633 2 NA
rs6267 2 NA
rs2239393 2 NA
rs4818 2 NA
rs4680 2 NA
rs4646316 2 NA
rs165774 2 NA
rs9332367 2 NA
rs174696 2 NA
rs174697 2 NA
rs174699 2 NA
rs165728 2 NA
rs165824 2 NA
rs165815 2 NA
rs5993891 2 NA
rs2518823 2 NA
rs2240713 2 NA
rs2239394 2 NA
rs887199 2 NA
rs2239395 2 NA
rs1110477 2 NA
rs1110479 2 NA
rs12627876 2 NA
rs2518824 2 NA
rs887200 2 NA
rs12158201 2 NA
rs887204 2 NA
rs12628032 2 NA
rs2073748 2 NA
rs2073747 2 NA
rs2240717 2 NA
rs2240716 2 NA
rs2238780 2 NA
rs1990277 2 NA
rs2238781 2 NA
rs2238783 2 NA
rs2238784 2 NA
rs917478 2 NA
rs917479 2 NA
rs2238786 2 NA
rs887201 2 NA
rs756653 2 NA
rs2012714 2 NA
rs4819527 2 NA
rs2073746 2 NA
rs2238789 2 NA
rs1210744 2 NA
rs2238790 2 NA
rs2238792 2 NA
rs17817568 2 NA
rs1034564 2 NA
rs1034565 2 NA
rs1034566 2 NA
rs2073745 2 NA
rs732596 2 NA
rs7285377 2 NA
rs2531694 2 NA
rs4819852 2 NA
rs2256984 2 NA
rs2073743 2 NA
rs2073742 2 NA
rs2073741 2 NA
rs12168204 2 NA
rs12165312 2 NA
rs12171109 2 NA
rs17817586 2 NA
rs886162 2 NA
rs887203 2 NA
rs877118 2 NA
rs1989843 2 NA
rs1990276 2 NA
rs2238794 2 NA
rs2238796 2 NA
rs2531697 2 NA
rs4819853 2 NA
rs2531716 2 NA
rs1858770 2 NA
rs2518827 2 NA
rs2518829 2 NA
rs2531719 2 NA
rs2531705 2 NA
rs2531706 2 NA
rs5748505 2 NA
rs12483855 2 NA
rs9606213 2 NA
rs2531708 2 NA
rs2531722 2 NA
rs2078749 2 NA
rs2008591 2 NA
rs6518597 2 NA
rs6518598 2 NA
rs2520733 2 NA
rs5748510 2 NA
rs2520734 2 NA
rs11703292 2 NA
rs389471 2 NA
rs374225 2 NA
rs397701 2 NA
rs17210273 2 NA
rs405342 2 NA
rs3804046 2 NA
rs17817689 2 NA
rs366148 2 NA
rs729894 2 NA
rs429965 2 NA
rs174876 2 NA
rs5748514 2 NA
rs399162 2 NA
rs426894 2 NA
rs2286484 2 NA
rs417981 2 NA
rs432909 2 NA
rs3804045 2 NA
rs17818431 2 NA
rs3804044 2 NA
rs3804043 2 NA
rs415520 2 NA
rs442277 2 NA
rs367450 2 NA
rs1054215 2 NA
rs7284822 2 NA
rs7285397 2 NA
rs5992507 2 NA
rs446059 2 NA
rs7510875 2 NA
rs9606232 2 NA
rs2269723 2 NA
rs2269724 2 NA
rs1008101 2 NA
rs17817767 2 NA
rs1558496 2 NA
rs3827292 2 NA
rs2302497 2 NA
rs9606241 2 NA
rs2073779 2 NA
rs11089328 2 NA
rs2286925 2 NA
rs1640297 2 NA
rs2286926 2 NA
rs737935 2 NA
rs4476436 2 NA
rs9606245 2 NA
rs9605062 2 NA
rs9606250 2 NA
rs443678 2 NA
rs8139374 2 NA
rs2286927 2 NA
rs1640299 2 NA
rs2286928 2 NA
rs417309 2 NA
rs720012 2 NA
rs3757 2 NA
rs1048659 2 NA
rs1633445 2 NA
rs885980 2 NA
rs2073777 2 NA
rs737871 2 NA
rs2238798 2 NA
rs175162 2 NA
rs175163 2 NA
rs175164 2 NA
rs175165 2 NA
rs175166 2 NA
rs2871052 2 NA
rs175169 2 NA
rs175174 2 NA
rs175175 2 NA
rs2286930 2 NA
rs2286931 2 NA
rs2286932 2 NA
rs11704034 2 NA
rs8137258 2 NA
rs175182 2 NA
rs595224 2 NA
rs619015 2 NA
rs638957 2 NA
rs639516 2 NA
rs653448 2 NA
rs649737 2 NA
rs738078 2 NA
rs175184 2 NA
rs175185 2 NA
rs17817803 2 NA
rs9605074 2 NA
rs5748540 2 NA
rs9618744 2 NA
rs9618745 2 NA
rs1640283 2 NA
rs415796 2 NA
rs373747 2 NA
rs429994 2 NA
rs28384 2 NA
rs105273 2 NA
rs2010063 2 NA
rs455127 2 NA
rs1153417 2 NA
rs1153418 2 NA
rs8137965 2 NA
rs385773 2 NA
rs78908 2 NA
rs4474965 2 NA
rs175197 2 NA
rs175200 2 NA
rs175204 2 NA
rs12484240 2 NA
rs438798 2 NA
rs658073 2 NA
rs617427 2 NA
rs659918 2 NA
rs632194 2 NA
rs175206 2 NA
rs75766 2 NA
rs5746868 2 NA
rs175207 2 NA
rs601541 2 NA
rs2871058 2 NA
rs684186 2 NA
rs175210 2 NA
rs2537857 2 NA
rs4819878 2 NA
rs1640409 2 NA
rs701446 2 NA
rs589754 2 NA
rs696885 2 NA
rs696884 2 NA
rs612140 2 NA
rs665780 2 NA
rs613930 2 NA
rs625704 2 NA
rs627919 2 NA
rs680652 2 NA
rs628355 2 NA
rs655618 2 NA
rs655656 2 NA
rs658298 2 NA
rs672570 2 NA
rs673062 2 NA
rs684444 2 NA
rs2098257 2 NA
rs661900 2 NA
rs638152 2 NA
rs654389 2 NA
rs627235 2 NA
rs17746115 2 NA
rs589089 2 NA
rs9605086 2 NA
rs9606282 2 NA
rs730669 2 NA
rs1000539 2 NA
rs9606287 2 NA
rs855066 2 NA
rs1640426 2 NA
rs855067 2 NA
rs17210664 2 NA
rs5748554 2 NA
rs5748555 2 NA
rs1640348 2 NA
rs1640349 2 NA
rs1642173 2 NA
rs1640350 2 NA
rs1640351 2 NA
rs4389405 2 NA
rs1962813 2 NA
rs9605090 2 NA
rs701434 2 NA
rs8137809 2 NA
rs8141593 2 NA
rs5748561 2 NA
rs854967 2 NA
rs9606290 2 NA
rs854968 2 NA
rs9605091 2 NA
rs2871060 2 NA
rs5993935 2 NA
rs854969 2 NA
rs854970 2 NA
rs855072 2 NA
rs855073 2 NA
rs10212079 2 NA
rs759577 2 NA
rs701428 2 NA
rs701427 2 NA
rs696880 2 NA
rs17818126 2 NA
rs1567871 2 NA
rs9606296 2 NA
rs701421 2 NA
rs854942 2 NA
rs854947 2 NA
rs9617869 2 NA
rs854955 2 NA
rs701413 2 NA
rs9606315 2 NA
rs12168595 2 NA
rs854961 2 NA
rs5748573 2 NA
rs855064 2 NA
rs9617872 2 NA
rs9618775 2 NA
rs12628408 2 NA
rs12168751 2 NA
rs12169202 2 NA
rs7287659 2 NA
rs5993954 2 NA
rs5993955 2 NA
rs11913556 2 NA
rs17757179 2 NA
rs741413 2 NA
rs2904577 2 NA
rs2241306 2 NA
rs4425183 2 NA
rs738076 2 NA
rs4995261 2 NA
rs12627754 2 NA
rs2280117 2 NA
rs752689 2 NA
rs6518604 2 NA
rs9617876 2 NA
rs10854564 2 NA
rs2277833 2 NA
rs2075298 2 NA
rs2075297 2 NA
rs362064 2 NA
rs6003971 2 NA
rs362243 2 NA
rs361764 2 NA
rs13055191 2 NA
rs4822505 2 NA
rs7285976 2 NA
rs5760515 2 NA
rs361689 2 NA
rs2041969 2 NA
rs361766 2 NA
rs887021 2 NA
rs2266945 2 NA
rs887022 2 NA
rs362199 2 NA
rs361877 2 NA
rs361591 2 NA
rs362075 2 NA
rs5996977 2 NA
rs1210433 2 NA
rs361640 2 NA
rs1210435 2 NA
rs5761326 2 NA
rs2329377 2 NA
rs4546089 2 NA
rs1990249 2 NA
rs4581986 2 NA
rs2283787 2 NA
rs737811 2 NA
rs3747076 2 NA
rs4020 2 NA
rs887023 2 NA
rs2266946 2 NA
rs1013634 2 NA
rs6005267 2 NA
rs5761913 2 NA
rs5762084 2 NA
rs738089 2 NA
rs5752681 2 NA
rs1638038 2 NA
rs1638039 2 NA
rs738085 2 NA
rs738084 2 NA
rs2241231 2 NA
rs8137004 2 NA
rs7289390 2 NA
rs4823021 2 NA
rs1155419 2 NA
rs1123521 2 NA
rs1005640 2 NA
rs1035239 2 NA
rs8137132 2 NA
rs5763655 2 NA
rs1153427 2 NA
rs8353 2 NA
rs9997 2 NA
rs5763911 2 NA
rs8748 2 NA
rs3810601 2 NA
rs2329356 2 NA
rs2003591 2 NA
rs5753651 2 NA
rs361988 2 NA
rs5749316 2 NA
rs361573 2 NA
rs362087 2 NA
rs5753802 2 NA
rs165809 2 NA
rs98399 2 NA
rs165807 2 NA
rs165630 2 NA
rs165889 2 NA
rs165864 2 NA
rs177343 2 NA
rs9611669 2 NA
rs5754388 2 NA
rs5749587 2 NA
rs9623544 2 NA
rs5749656 2 NA
rs5754661 2 NA
rs4401303 2 NA
rs5749713 2 NA
rs5749718 2 NA
rs5749793 2 NA
rs5749847 2 NA
rs1572876 2 NA
rs1771144 2 NA
rs5755286 2 NA
rs165613 2 NA
rs9620147 2 NA
rs12484813 2 NA
rs4821372 2 NA
rs2079099 2 NA
rs1860127 2 NA
rs5750181 2 NA
rs4820216 2 NA
rs738092 2 NA
rs5756526 2 NA
rs6000620 2 NA
rs997145 2 NA
rs5756597 2 NA
rs2014654 2 NA
rs12628620 2 NA
rs7291930 2 NA
rs8137443 2 NA
rs1110462 2 NA
rs11090206 2 NA
rs5995717 2 NA
rs2269830 2 NA
rs4821915 2 NA
rs2269831 2 NA
rs2269832 2 NA
rs2269833 2 NA
rs1638037 2 NA
rs7292126 2 NA
rs5750937 2 NA
rs4821947 2 NA
rs5757992 2 NA
rs5757994 2 NA
rs12483842 2 NA
rs4821962 2 NA
rs4821963 2 NA
rs4821967 2 NA
rs886319 2 NA
rs12484992 2 NA
rs17211374 2 NA
rs5751024 2 NA
rs12628934 2 NA
rs165829 2 NA
rs5758363 2 NA
rs165749 2 NA
rs165609 2 NA
rs165804 2 NA
rs5758417 2 NA
rs165792 2 NA
rs5758468 2 NA
rs165833 2 NA
rs165671 2 NA
rs177421 2 NA
rs3791192 2 NA
rs165727 2 NA
rs12484645 2 NA
rs17819434 2 NA
rs165846 2 NA
rs5751448 2 NA
rs165918 2 NA
rs5759268 2 NA
rs5759311 2 NA
rs5759314 2 NA
rs165772 2 NA
rs165674 2 NA
rs12484576 2 NA
rs177426 2 NA
rs12484676 2 NA
rs12484690 2 NA
rs12484039 2 NA
rs5759416 2 NA
rs5751540 2 NA
rs5759455 2 NA
rs165747 2 NA
rs2285698 2 NA
rs2285699 2 NA
rs165615 2 NA
rs165600 2 NA
rs165765 2 NA
rs165591 2 NA
rs595272 2 NA
rs654880 2 NA
rs361646 2 NA
rs658396 2 NA
rs7410268 2 NA
rs671257 2 NA
rs554733 2 NA
rs165626 2 NA
rs552823 2 NA
rs528634 2 NA
rs3747078 2 NA
rs731273 2 NA
rs879953 2 NA
rs561595 2 NA
rs879955 2 NA
rs13433634 2 NA
rs17819599 2 NA
rs514648 2 NA
rs1557798 2 NA
rs602808 2 NA
rs680548 2 NA
rs5759562 2 NA
rs1108101 2 NA
rs6003459 2 NA
rs472409 2 NA
rs473304 2 NA
rs5759569 2 NA
rs853129 2 NA
rs11090296 2 NA
rs562536 2 NA
rs853131 2 NA
rs482165 2 NA
rs5759575 2 NA
rs11912543 2 NA
rs5759578 2 NA
rs654526 2 NA
rs5751577 2 NA
rs11090300 2 NA
rs623679 2 NA
rs12628898 2 NA
rs564493 2 NA
rs687192 2 NA
rs687164 2 NA
rs8141978 2 NA
rs17818796 2 NA
rs670380 2 NA
rs8135803 2 NA
rs10427922 2 NA
rs1861078 2 NA
rs4822364 2 NA
rs623999 2 NA
rs5759632 2 NA
rs7285862 2 NA
rs597617 2 NA
rs596235 2 NA
rs7286749 2 NA
rs12483894 2 NA
rs555454 2 NA
rs5759640 2 NA
rs16988629 2 NA
rs16988632 2 NA
rs741192 2 NA
rs6519496 2 NA
rs12627833 2 NA
rs10854776 2 NA
rs862484 2 NA
rs4822376 2 NA
rs664193 2 NA
rs5759659 2 NA
rs662758 2 NA
rs661440 2 NA
rs648936 2 NA
rs17757910 2 NA
rs580204 2 NA
rs5751615 2 NA
rs9612546 2 NA
rs2080195 2 NA
rs759224 2 NA
rs741193 2 NA
rs741194 2 NA
rs741195 2 NA
rs2016016 2 NA
rs9612548 2 NA
rs2539918 2 NA
rs759226 2 NA
rs658793 2 NA
rs12483851 2 NA
rs9624401 2 NA
rs673017 2 NA
rs759228 2 NA
rs11090308 2 NA
rs526119 2 NA
rs7290923 2 NA
rs2160074 2 NA
rs5996524 2 NA
rs612325 2 NA
rs2058554 2 NA
rs2058555 2 NA
rs4822389 2 NA
rs478532 2 NA
rs7285501 2 NA
rs5759767 2 NA
rs5759768 2 NA
rs2110413 2 NA
rs17211605 2 NA
rs1339959 2 NA
rs13055518 2 NA
rs9612562 2 NA
rs635095 2 NA
rs651851 2 NA
rs9612573 2 NA
rs9612574 2 NA
rs5759849 2 NA
rs10854778 2 NA
rs12163299 2 NA
rs5751686 2 NA
rs2098295 2 NA
rs1101372 2 NA
rs2110412 2 NA
rs853141 2 NA
rs5996576 2 NA
rs674478 2 NA
rs520698 2 NA
rs675299 2 NA
rs552668 2 NA
rs583208 2 NA
rs565979 2 NA
rs479275 2 NA
rs491228 2 NA
rs9612626 2 NA
rs591446 2 NA
rs670529 2 NA
rs853152 2 NA
rs5760036 2 NA
rs5760087 2 NA
rs4820575 2 NA
rs5751786 2 NA
rs734876 2 NA
rs2276011 2 NA
rs1807692 2 NA
rs5751800 2 NA
rs4820579 2 NA
rs5751802 2 NA
rs6004060 2 NA
rs5760207 2 NA
rs11705170 2 NA
rs4461352 2 NA
rs6004106 2 NA
rs1558657 2 NA
rs4822474 2 NA
rs5760287 2 NA
rs5760300 2 NA
rs2072513 2 NA
rs2072514 2 NA
rs2329483 2 NA
rs5760338 2 NA
rs2241138 2 NA
rs5760343 2 NA
rs738057 2 NA
rs738058 2 NA
rs6004133 2 NA
rs2241139 2 NA
rs4822486 2 NA
rs16988764 2 NA
rs2072515 2 NA
rs5751852 2 NA
rs2329583 2 NA
rs2192802 2 NA
rs738059 2 NA
rs738061 2 NA
rs738062 2 NA
rs4820588 2 NA
rs2072517 2 NA
rs6004160 2 NA
rs6004161 2 NA
rs4820591 2 NA
rs5760442 2 NA
rs4822497 2 NA
rs9608386 2 NA
rs165766 2 NA
rs165764 2 NA
rs165818 2 NA
rs165848 2 NA
rs165618 2 NA
rs178028 2 NA
rs165920 2 NA
rs165730 2 NA
rs178029 2 NA
rs178030 2 NA
rs165680 2 NA
rs178031 2 NA
rs178032 2 NA
rs165866 2 NA
rs165912 2 NA
rs178035 2 NA
rs5760513 2 NA
rs5905 2 NA
rs5906 2 NA
rs178036 2 NA
rs165862 2 NA
rs5760531 2 NA
rs178038 2 NA
rs5902 2 NA
rs5751939 2 NA
rs4387909 2 NA
rs165761 2 NA
rs4675 2 NA
rs5751970 2 NA
rs17820181 2 NA
rs165793 2 NA
rs165780 2 NA
rs13056862 2 NA
rs165924 2 NA
rs739523 2 NA
rs178042 2 NA
rs165622 2 NA
rs165813 2 NA
rs165682 2 NA
rs165758 2 NA
rs165742 2 NA
rs361556 2 NA
rs361979 2 NA
rs5760697 2 NA
rs165872 2 NA
rs178047 2 NA
rs5760728 2 NA
rs165811 2 NA
rs165902 2 NA
rs165812 2 NA
rs5760765 2 NA
rs165854 2 NA
rs165837 2 NA
rs178050 2 NA
rs5760772 2 NA
rs165701 2 NA
rs165634 2 NA
rs165640 2 NA
rs165763 2 NA
rs165789 2 NA
rs165691 2 NA
rs165660 2 NA
rs165665 2 NA
rs165644 2 NA
rs12165574 2 NA
rs165699 2 NA
rs3788327 2 NA
rs12162965 2 NA
rs7410604 2 NA
rs1210489 2 NA
rs1210491 2 NA
rs165729 2 NA
rs165860 2 NA
rs5760910 2 NA
rs178058 2 NA
rs10460760 2 NA
rs165594 2 NA
rs178059 2 NA
rs178060 2 NA
rs178061 2 NA
rs4822606 2 NA
rs104658 2 NA
rs5760985 2 NA
rs5761000 2 NA
rs1210499 2 NA
rs5752131 2 NA
rs165696 2 NA
rs178063 2 NA
rs165641 2 NA
rs165707 2 NA
rs165888 2 NA
rs178064 2 NA
rs178066 2 NA
rs178067 2 NA
rs178068 2 NA
rs165596 2 NA
rs1061063 2 NA
rs165598 2 NA
rs13058187 2 NA
rs178070 2 NA
rs165773 2 NA
rs165686 2 NA
rs165929 2 NA
rs165623 2 NA
rs78649 2 NA
rs25188 2 NA
rs10483104 2 NA
rs5752165 2 NA
rs165930 2 NA
rs165873 2 NA
rs165642 2 NA
rs165820 2 NA
rs16988883 2 NA
rs178073 2 NA
rs178074 2 NA
rs165783 2 NA
rs2266950 2 NA
rs165868 2 NA
rs178077 2 NA
rs165801 2 NA
rs11577 2 NA
rs165744 2 NA
rs165715 2 NA
rs12162703 2 NA
rs178083 2 NA
rs165787 2 NA
rs165683 2 NA
rs5761195 2 NA
rs5761259 2 NA
rs178084 2 NA
rs178085 2 NA
rs178090 2 NA
rs178092 2 NA
rs178093 2 NA
rs2329552 2 NA
rs5761323 2 NA
rs8142265 2 NA
rs2266951 2 NA
rs929202 2 NA
rs4820671 2 NA
rs6004917 2 NA
rs5761368 2 NA
rs3827296 2 NA
rs12628875 2 NA
rs5761386 2 NA
rs3819652 2 NA
rs13057428 2 NA
rs1978098 2 NA
rs737893 2 NA
rs5752284 2 NA
rs5761433 2 NA
rs7292964 2 NA
rs2266952 2 NA
rs4822700 2 NA
rs2023715 2 NA
rs2023716 2 NA
rs2266953 2 NA
rs5752307 2 NA
rs737894 2 NA
rs1548410 2 NA
rs1043235 2 NA
rs1043242 2 NA
rs2285547 2 NA
rs737895 2 NA
rs23924 2 NA
rs178252 2 NA
rs2018682 2 NA
rs756875 2 NA
rs178260 2 NA
rs878938 2 NA
rs178269 2 NA
rs178271 2 NA
rs178272 2 NA
rs178274 2 NA
rs178275 2 NA
rs178277 2 NA
rs739525 2 NA
rs105033 2 NA
rs13057408 2 NA
rs105034 2 NA
rs178278 2 NA
rs6005114 2 NA
rs389183 2 NA
rs367851 2 NA
rs178280 2 NA
rs13054014 2 NA
rs7289487 2 NA
rs2073988 2 NA
rs178282 2 NA
rs178283 2 NA
rs178285 2 NA
rs2266958 2 NA
rs178289 2 NA
rs2269779 2 NA
rs4822783 2 NA
rs5752399 2 NA
rs5752400 2 NA
rs17820542 2 NA
rs2072066 2 NA
rs756876 2 NA
rs739521 2 NA
rs178291 2 NA
rs178293 2 NA
rs178295 2 NA
rs3747081 2 NA
rs178296 2 NA
rs178297 2 NA
rs3747084 2 NA
rs2075269 2 NA
rs396130 2 NA
rs3810602 2 NA
rs369935 2 NA
rs430305 2 NA
rs428214 2 NA
rs2520647 2 NA
rs370907 2 NA
rs398577 2 NA
rs2075274 2 NA
rs2516542 2 NA
rs2239961 2 NA
rs2239960 2 NA
rs395938 2 NA
rs2516545 2 NA
rs399647 2 NA
rs3761410 2 NA
rs3761411 2 NA
rs1003968 2 NA
rs2014648 2 NA
rs2075280 2 NA
rs9625334 2 NA
rs2073598 2 NA
rs8141816 2 NA
rs2255371 2 NA
rs2541943 2 NA
rs1548411 2 NA
rs1548412 2 NA
rs2277838 2 NA
rs1477145 2 NA
rs2541953 2 NA
rs2541954 2 NA
rs2075277 2 NA
rs880882 2 NA
rs2075278 2 NA
rs2270384 2 NA
rs2072549 2 NA
rs2072550 2 NA
rs5752500 2 NA
rs12627919 2 NA
rs6005346 2 NA
rs5997219 2 NA
rs9620774 2 NA
rs396330 2 NA
rs407234 2 NA
rs5762105 2 NA
rs2241223 2 NA
rs2241224 2 NA
rs6005418 2 NA
rs1541601 2 NA
rs46148 2 NA
rs3859858 2 NA
rs5762158 2 NA
rs442656 2 NA
rs447258 2 NA
rs450196 2 NA
rs410356 2 NA
rs2106262 2 NA
rs1210575 2 NA
rs429738 2 NA
rs2075270 2 NA
rs370279 2 NA
rs2072553 2 NA
rs2075271 2 NA
rs2075272 2 NA
rs422942 2 NA
rs2072554 2 NA
rs383306 2 NA
rs383331 2 NA
rs6005505 2 NA
rs392358 2 NA
rs727497 2 NA
rs9613607 2 NA
rs421166 2 NA
rs428702 2 NA
rs400946 2 NA
rs405539 2 NA
rs439792 2 NA
rs12628413 2 NA
rs6417766 2 NA
rs9608684 2 NA
rs9613625 2 NA
rs1210585 2 NA
rs6005562 2 NA
rs421390 2 NA
rs382407 2 NA
rs435980 2 NA
rs5997297 2 NA
rs444763 2 NA
rs415591 2 NA
rs399401 2 NA
rs933582 2 NA
rs12628319 2 NA
rs450710 2 NA
rs444204 2 NA
rs365421 2 NA
rs367594 2 NA
rs431319 2 NA
rs448041 2 NA
rs5997305 2 NA
rs1210601 2 NA
rs1210606 2 NA
rs406160 2 NA
rs406212 2 NA
rs140386 2 NA
rs433457 2 NA
rs140389 2 NA
rs4822940 2 NA
rs2519457 2 NA
rs4822941 2 NA
rs2519458 2 NA
rs2519459 2 NA
rs140390 2 NA
rs2543398 2 NA
rs1014626 2 NA
rs140391 2 NA
rs5762401 2 NA
rs140392 2 NA
rs2845421 2 NA
rs3910590 2 NA
rs368232 2 NA
rs5994303 2 NA
rs458361 2 NA
rs465500 2 NA
rs3747085 2 NA
rs460106 2 NA
rs463426 2 NA
rs8139142 2 NA
rs5754100 2 NA
rs5754102 2 NA
rs2266959 2 NA
rs140498 2 NA
rs140499 2 NA
rs2266961 2 NA
rs181359 2 NA
rs181360 2 NA
rs181362 2 NA
rs181363 2 NA
rs5754217 2 NA
rs4820091 2 NA
rs12484550 2 NA
rs5998599 2 NA
rs9621715 2 NA
rs1034329 2 NA
rs5749502 2 NA
rs5998619 2 NA
rs2266963 2 NA
rs5754295 2 NA
rs2283790 2 NA
rs4821108 2 NA
rs4821112 2 NA
rs5754352 2 NA
rs5998672 2 NA
rs738127 2 NA
rs738129 2 NA
rs4821116 2 NA
rs5754387 2 NA
rs11089637 2 NA
rs4821124 2 NA
rs12158299 2 NA
rs878825 2 NA
rs861857 2 NA
rs2298428 2 NA
rs2298429 2 NA
rs3747091 2 NA
rs5754467 2 NA
rs861854 2 NA
rs2236642 2 NA
rs2303399 2 NA
rs861850 2 NA
rs5998835 2 NA
rs1947 2 NA
rs11089647 2 NA
rs374659 2 NA
rs412596 2 NA
rs12628594 2 NA
rs402548 2 NA
rs861844 2 NA
rs3804071 2 NA
rs395006 2 NA
rs388113 2 NA
rs447001 2 NA
rs394073 2 NA
rs384262 2 NA
rs433704 2 NA
rs9941935 2 NA
rs369463 2 NA
rs381713 2 NA
rs428595 2 NA
rs12628725 2 NA
rs388371 2 NA
rs1103229 2 NA
rs2247115 2 NA
rs108815 2 NA
rs108816 2 NA
rs1669125 2 NA
rs397422 2 NA
rs3788329 2 NA
rs416661 2 NA
rs2599423 2 NA
rs425046 2 NA
rs5749642 2 NA
rs1669114 2 NA
rs11703445 2 NA
rs881091 2 NA
rs1647711 2 NA
rs1647712 2 NA
rs5749643 2 NA
rs861834 2 NA
rs861833 2 NA
rs452649 2 NA
rs396913 2 NA
rs7291614 2 NA
rs861831 2 NA
rs436496 2 NA
rs861830 2 NA
rs861829 2 NA
rs861828 2 NA
rs388468 2 NA
rs8142802 2 NA
rs370039 2 NA
rs861827 2 NA
rs861826 2 NA
rs5754659 2 NA
rs12170039 2 NA
rs5999098 2 NA
rs12484060 2 NA
rs861819 2 NA
rs861818 2 NA
rs10009 2 NA
rs1045681 2 NA
rs3747094 2 NA
rs861817 2 NA
rs1860 2 NA
rs5754727 2 NA
rs861813 2 NA
rs762349 2 NA
rs5749696 2 NA
rs915724 2 NA
rs710171 2 NA
rs11914240 2 NA
rs8139619 2 NA
rs7349039 2 NA
rs17821327 2 NA
rs7285365 2 NA
rs16997333 2 NA
rs5754798 2 NA
rs9607207 2 NA
rs8135758 2 NA
rs2040167 2 NA
rs12172286 2 NA
rs5994840 2 NA
rs717121 2 NA
rs9607209 2 NA
rs9610174 2 NA
rs5994845 2 NA
rs8135616 2 NA
rs9607210 2 NA
rs9610181 2 NA
rs4821217 2 NA
rs743407 2 NA
rs5999264 2 NA
rs13057442 2 NA
rs9610216 2 NA
rs5754927 2 NA
rs5749779 2 NA
rs5754932 2 NA
rs9610219 2 NA
rs5754947 2 NA
rs5749792 2 NA
rs9610228 2 NA
rs9607241 2 NA
rs11913240 2 NA
rs5754968 2 NA
rs5754970 2 NA
rs2876980 2 NA
rs5749806 2 NA
rs5749811 2 NA
rs8138075 2 NA
rs8139376 2 NA
rs12627782 2 NA
rs17759568 2 NA
rs5755040 2 NA
rs9610271 2 NA
rs3810608 2 NA
rs3810609 2 NA
rs2276005 2 NA
rs2276006 2 NA
rs2276008 2 NA
rs6928 2 NA
rs9340 2 NA
rs3810610 2 NA
rs13515 2 NA
rs13943 2 NA
rs1063311 2 NA
rs13058 2 NA
rs743411 2 NA
rs17821423 2 NA
rs8138018 2 NA
rs5755074 2 NA
rs2266966 2 NA
rs17759598 2 NA
rs2298432 2 NA
rs5755099 2 NA
rs1803545 2 NA
rs4821263 2 NA
rs2006893 2 NA
rs743409 2 NA
rs2283791 2 NA
rs2283792 2 NA
rs9607272 2 NA
rs2154944 2 NA
rs5749939 2 NA
rs17213172 2 NA
rs5999515 2 NA
rs11704205 2 NA
rs5999521 2 NA
rs7292924 2 NA
rs8136405 2 NA
rs7290469 2 NA
rs5999550 2 NA
rs9610338 2 NA
rs2298434 2 NA
rs8136691 2 NA
rs3729910 2 NA
rs5749998 2 NA
rs9607285 2 NA
rs9607287 2 NA
rs9610355 2 NA
rs3788332 2 NA
rs2266968 2 NA
rs2266969 2 NA
rs17821572 2 NA
rs8140233 2 NA
